date,country_code,country,sector,pay_transparency_pct,pay_transparency_pct_3ma
2021-09-01,US,United States,Security & Public Safety,39.34711076788772,39.500485850974975
2021-09-01,US,United States,Social Science,32.682060390763766,34.10472890104152
2021-09-01,US,United States,Software Development,8.604563983713193,8.80394426551551
2021-09-01,US,United States,Therapy,26.41347708456895,27.41626179304995
2021-10-01,US,United States,Accounting,19.114158830731682,19.53731835452666
2021-10-01,US,United States,Administrative Assistance,32.61043557282265,33.140817638473415
2021-10-01,US,United States,Architecture,25.10651657173611,26.076096486737967
2021-10-01,US,United States,Arts & Entertainment,20.209753075493406,21.589686348615306
2021-10-01,US,United States,Aviation,20.625872498836667,21.186058432908027
2021-10-01,US,United States,Banking & Finance,9.06832298136646,9.359859908757068
2021-10-01,US,United States,Childcare,63.715165421348864,63.876917254989955
2021-10-01,US,United States,Civil Engineering,20.123698371654203,19.238493076996818
2021-10-01,US,United States,Cleaning & Sanitation,38.598720564636174,39.12528965561599
2021-10-01,US,United States,Community & Social Service,34.09697191169875,34.22204314674473
2021-10-01,US,United States,Construction,49.99800766649931,51.125764082509534
2021-10-01,US,United States,Customer Service,23.381210521968587,23.788071123888916
2021-10-01,US,United States,Data & Analytics,7.746219519000055,7.7216932130296305
2021-10-01,US,United States,Dental,48.35483021847855,48.355777830206705
2021-10-01,US,United States,Driving,50.782351337668906,50.47292224932635
2021-10-01,US,United States,Education & Instruction,31.822667416517227,32.17610125615308
2021-10-01,US,United States,Electrical Engineering,13.86049578849555,14.712722917145163
2021-10-01,US,United States,Food Preparation & Service,25.062360484624662,24.808362698311385
2021-10-01,US,United States,Hospitality & Tourism,26.382653163945317,25.96488976237551
2021-10-01,US,United States,Human Resources,16.76284693597142,16.919825225701498
2021-10-01,US,United States,"IT Infrastructure, Operations & Support",16.852068096613607,16.572646194683525
2021-10-01,US,United States,IT Systems & Solutions,8.170700513650097,8.270885412341594
2021-10-01,US,United States,Industrial Engineering,7.902971303254794,8.030860293690525
2021-10-01,US,United States,Installation & Maintenance,33.75959338527036,34.135169364313434
2021-10-01,US,United States,Insurance,28.016015921152388,28.41878189534628
2021-10-01,US,United States,Legal,26.660127095150767,26.901081339865744
2021-10-01,US,United States,Loading & Stocking,35.41810098127856,35.70142409666543
2021-10-01,US,United States,Logistic Support,26.847704367301233,25.644125572382336
2021-10-01,US,United States,Management,13.667939099673085,13.484918593090443
2021-10-01,US,United States,Marketing,20.335131077812683,20.379021631469666
2021-10-01,US,United States,Mechanical Engineering,13.895815081878832,14.310270211053956
2021-10-01,US,United States,Media & Communications,22.724673382307657,23.296721337756452
2021-10-01,US,United States,Medical Information,15.269732078204202,15.274175445344971
2021-10-01,US,United States,Medical Technician,14.50804749935321,14.533336403229356
2021-10-01,US,United States,Nursing,16.68991378103674,16.84899627027068
2021-10-01,US,United States,Personal Care & Home Health,36.53317601332593,36.07137253709919
2021-10-01,US,United States,Pharmacy,11.865500512785058,11.659542211174935
2021-10-01,US,United States,Physicians & Surgeons,12.912331276368933,13.676358628789274
2021-10-01,US,United States,Production & Manufacturing,35.12758874932923,35.32973939742116
2021-10-01,US,United States,Project Management,14.966993690506584,15.312789536584292
2021-10-01,US,United States,Retail,16.246849671186204,15.933523120633625
2021-10-01,US,United States,Sales,24.072619080247648,23.62006840502455
2021-10-01,US,United States,Scientific Research & Development,9.552427486430357,9.32351384492931
2021-10-01,US,United States,Security & Public Safety,39.12698285402666,39.2797565930373
2021-10-01,US,United States,Social Science,32.24769003011894,32.74714741526764
2021-10-01,US,United States,Software Development,8.90179169601292,8.736082657150863
2021-10-01,US,United States,Therapy,26.907476196575725,26.534931793101205
2021-11-01,US,United States,Accounting,18.887124682739863,19.064656121153774
2021-11-01,US,United States,Administrative Assistance,30.98957340349361,32.1652226126831
2021-11-01,US,United States,Architecture,24.20529052679177,25.166131446370674
2021-11-01,US,United States,Arts & Entertainment,21.039562591027387,21.06652666985978
2021-11-01,US,United States,Aviation,20.878995433789953,21.245511263279624
2021-11-01,US,United States,Banking & Finance,8.730514518593989,9.02354762007431
2021-11-01,US,United States,Childcare,63.362964193735984,63.622496335683344
2021-11-01,US,United States,Civil Engineering,17.419564510887227,18.551415515818206
2021-11-01,US,United States,Cleaning & Sanitation,37.861437160034356,38.468174995689914
2021-11-01,US,United States,Community & Social Service,34.490729707830894,34.24225574467806
2021-11-01,US,United States,Construction,49.02161457649951,50.08933276372863
2021-11-01,US,United States,Customer Service,22.75962113190314,23.261608115692255
2021-11-01,US,United States,Data & Analytics,7.619708382890622,7.694893877447704
2021-11-01,US,United States,Dental,45.51391920904974,47.24571825998438
2021-11-01,US,United States,Driving,51.33188710912589,50.92923459340546
2021-11-01,US,United States,Education & Instruction,29.913787713533452,31.35858926632912
2021-11-01,US,United States,Electrical Engineering,13.923194542460598,14.110753673462762
2021-11-01,US,United States,Food Preparation & Service,22.83453376309255,24.405594212670454
2021-11-01,US,United States,Hospitality & Tourism,26.25373528754091,26.096811747502468
2021-11-01,US,United States,Human Resources,16.436778512641602,16.6696537337575
2021-11-01,US,United States,"IT Infrastructure, Operations & Support",16.940431426875126,16.699796545953024
2021-11-01,US,United States,IT Systems & Solutions,7.929840226199657,8.147837256191245
2021-11-01,US,United States,Industrial Engineering,7.7009459388046295,7.919643129583574
2021-11-01,US,United States,Installation & Maintenance,32.668854036856544,33.516530239886805
2021-11-01,US,United States,Insurance,28.027599333809185,27.90873515403616
2021-11-01,US,United States,Legal,26.18421804468316,26.665635304424697
2021-11-01,US,United States,Loading & Stocking,34.81689329539702,35.30096075994445
2021-11-01,US,United States,Logistic Support,28.247032803768295,26.37105324623828
2021-11-01,US,United States,Management,12.743838602047362,13.261942141272206
2021-11-01,US,United States,Marketing,20.41502808988764,20.316338355091972
2021-11-01,US,United States,Mechanical Engineering,13.084207657719036,13.728147678257912
2021-11-01,US,United States,Media & Communications,23.144142214606983,22.883996667349283
2021-11-01,US,United States,Medical Information,15.286528652865286,15.240359656300228
2021-11-01,US,United States,Medical Technician,14.344548621554479,14.419804306482318
2021-11-01,US,United States,Nursing,16.60380586890896,16.721309492972473
2021-11-01,US,United States,Personal Care & Home Health,36.37102129042284,36.16859634374983
2021-11-01,US,United States,Pharmacy,11.684764652760952,11.731700947151724
2021-11-01,US,United States,Physicians & Surgeons,12.471655328798185,13.051222215265625
2021-11-01,US,United States,Production & Manufacturing,34.53402126871981,35.019806094681
2021-11-01,US,United States,Project Management,14.422881822661527,14.92416251307059
2021-11-01,US,United States,Retail,15.783296668937252,16.010713842733097
2021-11-01,US,United States,Sales,23.738615895985323,23.780103329369364
2021-11-01,US,United States,Scientific Research & Development,9.666264893596,9.478179332460682
2021-11-01,US,United States,Security & Public Safety,39.58473373664949,39.35294245285462
2021-11-01,US,United States,Social Science,31.032181902171125,31.987310774351283
2021-11-01,US,United States,Software Development,8.845798045739887,8.784051241822004
2021-11-01,US,United States,Therapy,27.434505342985176,26.918486208043277
2021-12-01,US,United States,Accounting,19.432073707042367,19.144452406837974
2021-12-01,US,United States,Administrative Assistance,30.348279177747557,31.316096051354616
2021-12-01,US,United States,Architecture,24.23537991704271,24.51572900519019
2021-12-01,US,United States,Arts & Entertainment,19.572919886809505,20.27407851777676
2021-12-01,US,United States,Aviation,22.32792389479575,21.277597275807462
2021-12-01,US,United States,Banking & Finance,7.698996346144951,8.499277948701804
2021-12-01,US,United States,Childcare,63.110248243968414,63.39612595301774
2021-12-01,US,United States,Civil Engineering,17.303583312900628,18.282282065147356
2021-12-01,US,United States,Cleaning & Sanitation,37.875047736032535,38.1117351535677
2021-12-01,US,United States,Community & Social Service,34.32038884072979,34.302696820086474
2021-12-01,US,United States,Construction,47.71887363276704,48.91283195858861
2021-12-01,US,United States,Customer Service,22.832651100175294,22.99116091801567
2021-12-01,US,United States,Data & Analytics,7.244696297491328,7.536874733127337
2021-12-01,US,United States,Dental,45.08726742196365,46.318672283164
2021-12-01,US,United States,Driving,50.13703731083786,50.750425252544204
2021-12-01,US,United States,Education & Instruction,29.223440671824264,30.31996526729164
2021-12-01,US,United States,Electrical Engineering,13.886845744211362,13.890178691722499
2021-12-01,US,United States,Food Preparation & Service,23.98635605681006,23.96108343484242
2021-12-01,US,United States,Hospitality & Tourism,25.32327364677343,25.986554032753215
2021-12-01,US,United States,Human Resources,16.714597875972185,16.638074441528403
2021-12-01,US,United States,"IT Infrastructure, Operations & Support",15.890063340459967,16.560854287982906
2021-12-01,US,United States,IT Systems & Solutions,7.120424453670548,7.740321731173438
2021-12-01,US,United States,Industrial Engineering,7.520905832857217,7.708274358305547
2021-12-01,US,United States,Installation & Maintenance,32.60386116295417,33.01076952836035
2021-12-01,US,United States,Insurance,28.43463780183181,28.159417685597784
2021-12-01,US,United States,Legal,22.47310872077518,25.105817953536377
2021-12-01,US,United States,Loading & Stocking,33.79512177022509,34.6767053489669
2021-12-01,US,United States,Logistic Support,25.203816765985447,26.766184645684977
2021-12-01,US,United States,Management,13.200399118814099,13.204058940178184
2021-12-01,US,United States,Marketing,19.28751523883409,20.01255813551147
2021-12-01,US,United States,Mechanical Engineering,12.981469914636683,13.32049755141152
2021-12-01,US,United States,Media & Communications,22.815318317117598,22.894711304677404
2021-12-01,US,United States,Medical Information,14.894742574411476,15.150334435160326
2021-12-01,US,United States,Medical Technician,15.250861038242588,14.701152386383427
2021-12-01,US,United States,Nursing,17.72691644458379,17.006878698176497
2021-12-01,US,United States,Personal Care & Home Health,36.72175872022928,36.54198534132601
2021-12-01,US,United States,Pharmacy,12.385387537739948,11.978550901095323
2021-12-01,US,United States,Physicians & Surgeons,13.235314119391212,12.873100241519444
2021-12-01,US,United States,Production & Manufacturing,34.550301068615084,34.737303695554715
2021-12-01,US,United States,Project Management,14.384742650908558,14.591539388025552
2021-12-01,US,United States,Retail,19.056157415629542,17.02876791858434
2021-12-01,US,United States,Sales,23.741541079433105,23.8509253518887
2021-12-01,US,United States,Scientific Research & Development,10.1151421270214,9.77794483568258
2021-12-01,US,United States,Security & Public Safety,35.86007595358056,38.190597514752234
2021-12-01,US,United States,Social Science,29.656195894138015,30.978689275476032
2021-12-01,US,United States,Software Development,8.429570194164482,8.7257199786391
2021-12-01,US,United States,Therapy,26.39851562759369,26.91349905571819
2022-01-01,US,United States,Accounting,21.21483145166142,19.844676613814556
2022-01-01,US,United States,Administrative Assistance,31.41001721418779,30.915956598476328
2022-01-01,US,United States,Architecture,25.214842181350893,24.55183754172845
